"","X","Bgy_Code","cases_7","cases_14","infection_rate","classification","population","AR_7","AR_14","AR_cumulative","AR_active","linelist_date"
"391",18,103503016,0,0,0,4,0,0,0,0,0,2022-04-17
"392",19,103503019,0,0,0,4,0,0,0,0,0,2022-04-17
"393",20,103503020,0,0,0,4,0,0,0,0,0,2022-04-17
"394",21,103503021,0,0,0,4,0,0,0,0,0,2022-04-17
"395",22,103503024,0,0,0,4,0,0,0,0,0,2022-04-17
"396",23,103503015,0,0,0,4,0,0,0,0,0,2022-04-17
"397",1,103504041,0,0,0,4,0,0,0,0,0,2022-04-17
"398",2,103504002,0,0,0,3,0,0,0,0,0,2022-04-17
"399",3,103504001,0,0,0,NA,0,0,0,0,0,2022-04-17
"400",4,103504045,0,0,0,1,0,0,0,0,0,2022-04-17
"401",5,103504007,0,0,0,NA,0,0,0,0,0,2022-04-17
"402",6,103504019,0,0,0,NA,0,0,0,0,0,2022-04-17
"403",7,103504003,0,0,0,NA,0,0,0,0,0,2022-04-17
"404",8,103504010,0,0,0,NA,0,0,0,0,0,2022-04-17
"405",9,103504013,0,0,0,NA,0,0,0,0,0,2022-04-17
"406",10,103504014,0,0,0,NA,0,0,0,0,0,2022-04-17
"407",11,103504029,0,0,0,NA,0,0,0,0,0,2022-04-17
"408",12,103504033,0,0,0,NA,0,0,0,0,0,2022-04-17
"409",13,103504039,0,0,0,NA,0,0,0,0,0,2022-04-17
"410",14,103504040,0,0,0,NA,0,0,0,0,0,2022-04-17
"411",15,103504042,0,0,0,NA,0,0,0,0,0,2022-04-17
"412",16,103504044,0,0,0,NA,0,0,0,0,0,2022-04-17
"413",17,103504024,1,1,0.600348201957135,NA,16657,0.600348201957135,0.600348201957135,216.125352704569,2.40139280782854,2022-04-17
"414",18,103504018,0,0,0,NA,0,0,0,0,0,2022-04-17
"415",19,103504012,0,0,0,NA,0,0,0,0,0,2022-04-17
"416",20,103504028,0,0,0,NA,0,0,0,0,0,2022-04-17
"417",21,103504015,0,0,0,NA,0,0,0,0,0,2022-04-17
"418",22,103504006,0,0,0,NA,0,0,0,0,0,2022-04-17
"419",23,103504048,0,0,0,NA,0,0,0,0,0,2022-04-17
"420",24,103504017,0,0,0,NA,0,0,0,0,0,2022-04-17
"421",25,103504025,1,1,0.567665758401453,NA,17616,0.567665758401453,0.567665758401453,97.0708446866485,1.13533151680291,2022-04-17
"422",26,103504008,0,0,0,1,0,0,0,0,0,2022-04-17
"423",27,103504038,0,0,0,NA,0,0,0,0,0,2022-04-17
"424",28,103504043,0,1,1.16238521446007,1,8603,0,1.16238521446007,332.442171335581,0,2022-04-17
"425",29,103504035,0,0,0,NA,0,0,0,0,0,2022-04-17
"426",30,103504030,1,1,0.313351925547582,NA,31913,0.313351925547582,0.313351925547582,262.275561683327,1.56675962773791,2022-04-17
"427",31,103504046,0,0,0,NA,0,0,0,0,0,2022-04-17
"428",32,103504026,0,0,0,NA,0,0,0,0,0,2022-04-17
"429",33,103504005,0,0,0,NA,0,0,0,0,0,2022-04-17
"430",34,103504011,0,0,0,NA,0,0,0,0,0,2022-04-17
"431",35,103504016,0,1,1.04166666666667,1,9600,0,1.04166666666667,467.708333333333,0,2022-04-17
"432",36,103504021,0,0,0,NA,0,0,0,0,0,2022-04-17
"433",37,103504022,1,1,1.51171579743008,1,6615,1.51171579743008,1.51171579743008,184.42932728647,3.02343159486017,2022-04-17
"434",38,103504027,0,0,0,NA,0,0,0,0,0,2022-04-17
"435",39,103504031,0,0,0,NA,0,0,0,0,0,2022-04-17
"436",40,103504032,0,0,0,1,0,0,0,0,0,2022-04-17
"437",41,103504034,0,0,0,NA,0,0,0,0,0,2022-04-17
"438",42,103504036,0,0,0,NA,0,0,0,0,0,2022-04-17
"439",43,103504037,0,0,0,NA,0,0,0,0,0,2022-04-17
"440",44,103504047,0,0,0,1,0,0,0,0,0,2022-04-17
"441",1,103505033,0,0,0,1,0,0,0,0,0,2022-04-17
"442",2,103505039,0,0,0,NA,0,0,0,0,0,2022-04-17
"443",3,103505012,0,0,0,NA,0,0,0,0,0,2022-04-17
"444",4,103505016,0,0,0,NA,0,0,0,0,0,2022-04-17
"445",5,103505038,0,0,0,NA,0,0,0,0,0,2022-04-17
"446",6,103505050,0,0,0,NA,0,0,0,0,0,2022-04-17
"447",7,103505007,0,0,0,NA,0,0,0,0,0,2022-04-17
"448",8,103505034,0,0,0,NA,0,0,0,0,0,2022-04-17
"449",9,103505001,0,0,0,NA,0,0,0,0,0,2022-04-17
"450",10,103505021,0,0,0,NA,0,0,0,0,0,2022-04-17
"451",11,103505003,0,0,0,NA,0,0,0,0,0,2022-04-17
"452",12,103505004,0,0,0,NA,0,0,0,0,0,2022-04-17
"453",13,103505005,0,0,0,NA,0,0,0,0,0,2022-04-17
"454",14,103505008,0,0,0,NA,0,0,0,0,0,2022-04-17
"455",15,103505010,0,0,0,NA,0,0,0,0,0,2022-04-17
"456",16,103505014,0,0,0,NA,0,0,0,0,0,2022-04-17
"457",17,103505015,0,0,0,NA,0,0,0,0,0,2022-04-17
"458",18,103505018,0,0,0,NA,0,0,0,0,0,2022-04-17
"459",19,103505019,0,0,0,NA,0,0,0,0,0,2022-04-17
"460",20,103505026,0,0,0,NA,0,0,0,0,0,2022-04-17
"461",21,103505027,0,0,0,NA,0,0,0,0,0,2022-04-17
"462",22,103505028,0,0,0,NA,0,0,0,0,0,2022-04-17
"463",23,103505030,0,0,0,NA,0,0,0,0,0,2022-04-17
"464",24,103505031,0,0,0,NA,0,0,0,0,0,2022-04-17
"465",25,103505040,0,0,0,NA,0,0,0,0,0,2022-04-17
"466",26,103505041,0,0,0,NA,0,0,0,0,0,2022-04-17
"467",27,103505042,0,0,0,NA,0,0,0,0,0,2022-04-17
"468",28,103505043,0,0,0,NA,0,0,0,0,0,2022-04-17
"469",29,103505046,0,0,0,NA,0,0,0,0,0,2022-04-17
"470",30,103505047,0,0,0,NA,0,0,0,0,0,2022-04-17
"471",31,103505048,0,0,0,NA,0,0,0,0,0,2022-04-17
"472",32,103505049,0,0,0,NA,0,0,0,0,0,2022-04-17
"473",33,103505036,0,0,0,NA,0,0,0,0,0,2022-04-17
"474",1,103509025,0,0,0,NA,0,0,0,0,0,2022-04-17
"475",2,103509016,0,0,0,NA,0,0,0,0,0,2022-04-17
"476",3,103509029,0,0,0,NA,0,0,0,0,0,2022-04-17
"477",4,103509001,0,1,2.6267402153927,1,3807,0,2.6267402153927,254.793800893092,2.6267402153927,2022-04-17
"478",5,103509023,0,0,0,NA,0,0,0,0,0,2022-04-17
"479",6,103509005,0,0,0,NA,0,0,0,0,0,2022-04-17
"480",7,103509010,0,0,0,NA,0,0,0,0,0,2022-04-17
"481",8,103509021,0,0,0,NA,0,0,0,0,0,2022-04-17
"482",9,103509009,0,0,0,NA,0,0,0,0,0,2022-04-17
"483",10,103509022,0,0,0,NA,0,0,0,0,0,2022-04-17
"484",11,103509027,0,0,0,NA,0,0,0,0,0,2022-04-17
"485",12,103509003,0,0,0,NA,0,0,0,0,0,2022-04-17
"486",13,103509024,0,0,0,NA,0,0,0,0,0,2022-04-17
"487",14,103509002,0,0,0,NA,0,0,0,0,0,2022-04-17
"488",15,103509004,0,0,0,NA,0,0,0,0,0,2022-04-17
"489",16,103509006,0,0,0,NA,0,0,0,0,0,2022-04-17
"490",17,103509008,0,0,0,NA,0,0,0,0,0,2022-04-17
"491",18,103509012,0,0,0,NA,0,0,0,0,0,2022-04-17
"492",19,103509013,0,0,0,1,0,0,0,0,0,2022-04-17
"493",20,103509014,0,0,0,NA,0,0,0,0,0,2022-04-17
"494",21,103509017,0,0,0,NA,0,0,0,0,0,2022-04-17
"495",22,103509018,0,0,0,NA,0,0,0,0,0,2022-04-17
"496",23,103509019,0,0,0,NA,0,0,0,0,0,2022-04-17
"497",24,103509020,0,0,0,NA,0,0,0,0,0,2022-04-17
"498",25,103509026,0,0,0,NA,0,0,0,0,0,2022-04-17
"499",26,103509028,0,0,0,NA,0,0,0,0,0,2022-04-17
"500",27,103509015,0,0,0,NA,0,0,0,0,0,2022-04-17
"501",1,103521008,0,0,0,NA,0,0,0,0,0,2022-04-17
"502",2,103521003,0,0,0,NA,0,0,0,0,0,2022-04-17
"503",3,103521019,0,0,0,NA,0,0,0,0,0,2022-04-17
"504",4,103521014,0,0,0,NA,0,0,0,0,0,2022-04-17
"505",5,103521001,0,0,0,NA,0,0,0,0,0,2022-04-17
"506",6,103521010,0,0,0,NA,0,0,0,0,0,2022-04-17
"507",7,103521007,0,0,0,NA,0,0,0,0,0,2022-04-17
"508",8,103521009,0,0,0,NA,0,0,0,0,0,2022-04-17
"509",9,103521018,0,0,0,NA,0,0,0,0,0,2022-04-17
"510",10,103521011,0,0,0,NA,0,0,0,0,0,2022-04-17
"511",11,103521004,0,0,0,NA,0,0,0,0,0,2022-04-17
"512",12,103521005,0,0,0,NA,0,0,0,0,0,2022-04-17
"513",13,103521006,0,0,0,NA,0,0,0,0,0,2022-04-17
"514",14,103521013,0,0,0,NA,0,0,0,0,0,2022-04-17
"515",15,103521016,0,0,0,NA,0,0,0,0,0,2022-04-17
"516",16,103521017,0,0,0,NA,0,0,0,0,0,2022-04-17
"517",17,103521021,0,0,0,NA,0,0,0,0,0,2022-04-17
"518",18,103521024,0,0,0,NA,0,0,0,0,0,2022-04-17
"519",1,103522018,0,0,0,4,0,0,0,0,0,2022-04-17
"520",2,103522002,0,0,0,4,0,0,0,0,0,2022-04-17
"521",3,103522021,0,1,5.60538116591928,1,1784,0,5.60538116591928,128.923766816144,0,2022-04-17
"522",4,103522001,0,0,0,4,0,0,0,0,0,2022-04-17
"523",5,103522006,0,0,0,4,0,0,0,0,0,2022-04-17
"524",6,103522010,0,0,0,NA,0,0,0,0,0,2022-04-17
"525",7,103522020,0,0,0,NA,0,0,0,0,0,2022-04-17
"526",8,103522025,0,0,0,4,0,0,0,0,0,2022-04-17
"527",9,103522026,0,0,0,NA,0,0,0,0,0,2022-04-17
"528",10,103522003,0,0,0,4,0,0,0,0,0,2022-04-17
"529",11,103522004,0,0,0,1,0,0,0,0,0,2022-04-17
"530",12,103522005,0,0,0,4,0,0,0,0,0,2022-04-17
"531",13,103522007,0,0,0,4,0,0,0,0,0,2022-04-17
"532",14,103522008,0,0,0,4,0,0,0,0,0,2022-04-17
"533",15,103522011,0,0,0,4,0,0,0,0,0,2022-04-17
"534",16,103522012,0,0,0,4,0,0,0,0,0,2022-04-17
"535",17,103522014,0,0,0,4,0,0,0,0,0,2022-04-17
"536",18,103522015,0,0,0,4,0,0,0,0,0,2022-04-17
"537",19,103522016,0,0,0,1,0,0,0,0,0,2022-04-17
"538",20,103522022,0,0,0,4,0,0,0,0,0,2022-04-17
"539",21,103522023,0,0,0,4,0,0,0,0,0,2022-04-17
"540",22,103522024,0,0,0,NA,0,0,0,0,0,2022-04-17
"541",23,103522017,0,0,0,3,0,0,0,0,0,2022-04-17
"542",24,103522019,0,0,0,1,0,0,0,0,0,2022-04-17
"543",1,104201004,0,0,0,NA,0,0,0,0,0,2022-04-17
"544",2,104201009,0,0,0,NA,0,0,0,0,0,2022-04-17
"545",3,104201027,0,0,0,NA,0,0,0,0,0,2022-04-17
"546",4,104201011,0,0,0,NA,0,0,0,0,0,2022-04-17
"547",5,104201020,0,0,0,NA,0,0,0,0,0,2022-04-17
"548",6,104201015,0,0,0,NA,0,0,0,0,0,2022-04-17
"549",7,104201001,0,0,0,NA,0,0,0,0,0,2022-04-17
"550",8,104201013,0,0,0,NA,0,0,0,0,0,2022-04-17
"551",9,104201028,0,0,0,NA,0,0,0,0,0,2022-04-17
"552",10,104201014,0,0,0,NA,0,0,0,0,0,2022-04-17
"553",11,104201005,0,0,0,NA,0,0,0,0,0,2022-04-17
"554",12,104201026,0,0,0,NA,0,0,0,0,0,2022-04-17
"555",13,104201007,0,0,0,NA,0,0,0,0,0,2022-04-17
"556",14,104201038,0,0,0,NA,0,0,0,0,0,2022-04-17
"557",15,104201018,0,0,0,NA,0,0,0,0,0,2022-04-17
"558",16,104201003,0,0,0,NA,0,0,0,0,0,2022-04-17
"559",17,104201002,0,0,0,NA,0,0,0,0,0,2022-04-17
"560",18,104201037,0,0,0,NA,0,0,0,0,0,2022-04-17
"561",19,104201008,0,0,0,NA,0,0,0,0,0,2022-04-17
"562",20,104201035,0,0,0,NA,0,0,0,0,0,2022-04-17
"563",21,104201006,0,0,0,NA,0,0,0,0,0,2022-04-17
"564",22,104201010,0,0,0,NA,0,0,0,0,0,2022-04-17
"565",23,104201012,0,0,0,NA,0,0,0,0,0,2022-04-17
"566",24,104201016,0,0,0,NA,0,0,0,0,0,2022-04-17
"567",25,104201017,0,0,0,NA,0,0,0,0,0,2022-04-17
"568",26,104201019,0,0,0,NA,0,0,0,0,0,2022-04-17
"569",27,104201021,0,0,0,NA,0,0,0,0,0,2022-04-17
"570",28,104201022,0,0,0,NA,0,0,0,0,0,2022-04-17
"571",29,104201023,0,0,0,NA,0,0,0,0,0,2022-04-17
"572",30,104201024,0,0,0,NA,0,0,0,0,0,2022-04-17
"573",31,104201025,0,0,0,NA,0,0,0,0,0,2022-04-17
"574",32,104201029,0,0,0,NA,0,0,0,0,0,2022-04-17
"575",33,104201030,0,0,0,NA,0,0,0,0,0,2022-04-17
"576",34,104201031,0,0,0,NA,0,0,0,0,0,2022-04-17
"577",35,104201032,0,0,0,NA,0,0,0,0,0,2022-04-17
"578",36,104201033,0,0,0,NA,0,0,0,0,0,2022-04-17
"579",37,104201034,0,0,0,NA,0,0,0,0,0,2022-04-17
"580",38,104201036,0,0,0,NA,0,0,0,0,0,2022-04-17
"581",1,104202014,0,0,0,NA,0,0,0,0,0,2022-04-17
"582",2,104202007,0,0,0,NA,0,0,0,0,0,2022-04-17
"583",3,104202012,0,0,0,NA,0,0,0,0,0,2022-04-17
"584",4,104202005,0,0,0,NA,0,0,0,0,0,2022-04-17
"585",5,104202011,0,0,0,NA,0,0,0,0,0,2022-04-17
"586",6,104202001,0,0,0,NA,0,0,0,0,0,2022-04-17
"587",7,104202002,0,1,6.82128240109141,NA,1466,0,6.82128240109141,293.31514324693,0,2022-04-17
"588",8,104202003,0,0,0,NA,0,0,0,0,0,2022-04-17
"589",9,104202004,0,0,0,NA,0,0,0,0,0,2022-04-17
"590",10,104202006,0,0,0,NA,0,0,0,0,0,2022-04-17
"591",11,104202008,0,0,0,NA,0,0,0,0,0,2022-04-17
"592",12,104202010,0,0,0,NA,0,0,0,0,0,2022-04-17
"593",13,104202013,0,0,0,NA,0,0,0,0,0,2022-04-17
"594",14,104202015,0,0,0,NA,0,0,0,0,0,2022-04-17
"595",15,104202009,0,0,0,NA,0,0,0,0,0,2022-04-17
"596",1,104203002,0,0,0,NA,0,0,0,0,0,2022-04-17
"597",2,104203032,0,0,0,NA,0,0,0,0,0,2022-04-17
"598",3,104203023,0,0,0,NA,0,0,0,0,0,2022-04-17
"599",4,104203028,0,0,0,NA,0,0,0,0,0,2022-04-17
"600",5,104203010,0,1,12.1506682867558,1,823,0,12.1506682867558,255.164034021871,0,2022-04-17
"601",6,104203025,0,0,0,1,0,0,0,0,0,2022-04-17
"602",7,104203024,0,0,0,NA,0,0,0,0,0,2022-04-17
"603",8,104203029,0,1,6.25390869293308,NA,1599,0,6.25390869293308,231.394621638524,0,2022-04-17
"604",9,104203009,0,0,0,NA,0,0,0,0,0,2022-04-17
"605",10,104203019,0,0,0,NA,0,0,0,0,0,2022-04-17
"606",11,104203026,0,0,0,NA,0,0,0,0,0,2022-04-17
"607",12,104203005,0,0,0,NA,0,0,0,0,0,2022-04-17
"608",13,104203014,0,0,0,NA,0,0,0,0,0,2022-04-17
"609",14,104203013,0,0,0,NA,0,0,0,0,0,2022-04-17
"610",15,104203031,0,0,0,NA,0,0,0,0,0,2022-04-17
"611",16,104203003,0,0,0,NA,0,0,0,0,0,2022-04-17
"612",17,104203004,0,0,0,NA,0,0,0,0,0,2022-04-17
"613",18,104203006,0,0,0,1,0,0,0,0,0,2022-04-17
"614",19,104203007,0,0,0,NA,0,0,0,0,0,2022-04-17
"615",20,104203011,0,0,0,NA,0,0,0,0,0,2022-04-17
"616",21,104203012,0,0,0,NA,0,0,0,0,0,2022-04-17
"617",22,104203015,0,0,0,NA,0,0,0,0,0,2022-04-17
"618",23,104203016,0,0,0,NA,0,0,0,0,0,2022-04-17
"619",24,104203017,0,0,0,NA,0,0,0,0,0,2022-04-17
"620",25,104203020,0,0,0,1,0,0,0,0,0,2022-04-17
"621",26,104203027,0,0,0,NA,0,0,0,0,0,2022-04-17
"622",27,104203030,0,1,8.59845227858985,1,1163,0,8.59845227858985,163.370593293207,8.59845227858985,2022-04-17
"623",28,104203033,0,0,0,NA,0,0,0,0,0,2022-04-17
"624",1,104204002,0,0,0,NA,0,0,0,0,0,2022-04-17
"625",2,104204001,0,0,0,NA,0,0,0,0,0,2022-04-17
"626",3,104204003,0,1,7.89889415481833,1,1266,0,7.89889415481833,331.75355450237,0,2022-04-17
"627",4,104204007,0,0,0,NA,0,0,0,0,0,2022-04-17
"628",5,104204015,0,0,0,NA,0,0,0,0,0,2022-04-17
"629",6,104204010,0,0,0,NA,0,0,0,0,0,2022-04-17
"630",7,104204012,0,0,0,NA,0,0,0,0,0,2022-04-17
"631",8,104204004,0,0,0,NA,0,0,0,0,0,2022-04-17
"632",9,104204014,0,0,0,NA,0,0,0,0,0,2022-04-17
"633",10,104204005,0,0,0,NA,0,0,0,0,0,2022-04-17
"634",11,104204006,0,0,0,NA,0,0,0,0,0,2022-04-17
"635",12,104204009,0,0,0,NA,0,0,0,0,0,2022-04-17
"636",13,104204011,0,0,0,NA,0,0,0,0,0,2022-04-17
"637",14,104204013,0,0,0,NA,0,0,0,0,0,2022-04-17
"638",15,104204016,0,0,0,NA,0,0,0,0,0,2022-04-17
"639",16,104204017,0,0,0,NA,0,0,0,0,0,2022-04-17
"640",17,104204018,0,0,0,NA,0,0,0,0,0,2022-04-17
"641",18,104204008,0,0,0,NA,0,0,0,0,0,2022-04-17
"642",19,104204019,0,0,0,NA,0,0,0,0,0,2022-04-17
"643",1,104205012,0,0,0,NA,0,0,0,0,0,2022-04-17
"644",2,104205002,0,0,0,4,0,0,0,0,0,2022-04-17
"645",3,104205016,0,1,2.2583559168925,NA,4428,0,2.2583559168925,196.476964769648,0,2022-04-17
"646",4,104205015,0,0,0,NA,0,0,0,0,0,2022-04-17
"647",5,104205019,0,0,0,1,0,0,0,0,0,2022-04-17
"648",6,104205004,0,0,0,4,0,0,0,0,0,2022-04-17
"649",7,104205021,1,1,4.06338886631451,1,2461,4.06338886631451,4.06338886631451,178.789110117838,4.06338886631451,2022-04-17
"650",8,104205006,0,0,0,4,0,0,0,0,0,2022-04-17
"651",9,104205009,0,0,0,NA,0,0,0,0,0,2022-04-17
"652",10,104205022,0,0,0,4,0,0,0,0,0,2022-04-17
"653",11,104205003,0,0,0,4,0,0,0,0,0,2022-04-17
"654",12,104205005,0,0,0,NA,0,0,0,0,0,2022-04-17
"655",13,104205007,0,0,0,NA,0,0,0,0,0,2022-04-17
"656",14,104205008,0,0,0,4,0,0,0,0,0,2022-04-17
"657",15,104205010,0,0,0,NA,0,0,0,0,0,2022-04-17
"658",16,104205011,0,0,0,NA,0,0,0,0,0,2022-04-17
"659",17,104205013,0,0,0,4,0,0,0,0,0,2022-04-17
"660",18,104205014,0,0,0,NA,0,0,0,0,0,2022-04-17
"661",19,104205017,0,0,0,1,0,0,0,0,0,2022-04-17
"662",20,104205018,0,0,0,NA,0,0,0,0,0,2022-04-17
"663",21,104205023,0,0,0,NA,0,0,0,0,0,2022-04-17
"664",22,104205024,0,0,0,4,0,0,0,0,0,2022-04-17
"665",23,104205025,0,0,0,NA,0,0,0,0,0,2022-04-17
"666",24,104205026,0,0,0,4,0,0,0,0,0,2022-04-17
"667",25,104205027,0,0,0,NA,0,0,0,0,0,2022-04-17
"668",26,104205028,0,1,7.81860828772478,1,1279,0,7.81860828772478,312.744331508991,7.81860828772478,2022-04-17
"669",27,104205029,0,0,0,1,0,0,0,0,0,2022-04-17
"670",28,104205030,0,0,0,NA,0,0,0,0,0,2022-04-17
"671",29,104205020,0,0,0,1,0,0,0,0,0,2022-04-17
"672",1,104206014,0,0,0,NA,0,0,0,0,0,2022-04-17
"673",2,104206011,0,0,0,NA,0,0,0,0,0,2022-04-17
"674",3,104206012,0,0,0,NA,0,0,0,0,0,2022-04-17
"675",4,104206013,0,0,0,NA,0,0,0,0,0,2022-04-17
"676",5,104206001,0,0,0,NA,0,0,0,0,0,2022-04-17
"677",6,104206002,0,0,0,NA,0,0,0,0,0,2022-04-17
"678",7,104206003,0,0,0,NA,0,0,0,0,0,2022-04-17
"679",8,104206016,0,0,0,NA,0,0,0,0,0,2022-04-17
"680",9,104206006,0,0,0,NA,0,0,0,0,0,2022-04-17
"681",10,104206004,0,0,0,NA,0,0,0,0,0,2022-04-17
"682",11,104206005,0,0,0,NA,0,0,0,0,0,2022-04-17
"683",12,104206007,0,0,0,NA,0,0,0,0,0,2022-04-17
"684",13,104206008,0,0,0,NA,0,0,0,0,0,2022-04-17
"685",14,104206009,0,0,0,NA,0,0,0,0,0,2022-04-17
"686",15,104206015,0,0,0,NA,0,0,0,0,0,2022-04-17
"687",16,104206017,0,0,0,NA,0,0,0,0,0,2022-04-17
"688",17,104206018,0,0,0,NA,0,0,0,0,0,2022-04-17
"689",18,104206019,0,0,0,NA,0,0,0,0,0,2022-04-17
"690",1,104207012,0,0,0,NA,0,0,0,0,0,2022-04-17
"691",2,104207023,0,0,0,NA,0,0,0,0,0,2022-04-17
"692",3,104207018,0,0,0,NA,0,0,0,0,0,2022-04-17
"693",4,104207001,0,0,0,4,0,0,0,0,0,2022-04-17
"694",5,104207004,0,0,0,NA,0,0,0,0,0,2022-04-17
"695",6,104207016,0,0,0,NA,0,0,0,0,0,2022-04-17
"696",7,104207006,0,0,0,NA,0,0,0,0,0,2022-04-17
"697",8,104207002,0,0,0,4,0,0,0,0,0,2022-04-17
"698",9,104207007,0,0,0,3,0,0,0,0,0,2022-04-17
"699",10,104207017,0,0,0,4,0,0,0,0,0,2022-04-17
"700",11,104207009,0,0,0,4,0,0,0,0,0,2022-04-17
"701",12,104207020,0,0,0,NA,0,0,0,0,0,2022-04-17
"702",13,104207025,0,0,0,NA,0,0,0,0,0,2022-04-17
"703",14,104207003,0,0,0,NA,0,0,0,0,0,2022-04-17
"704",15,104207005,0,0,0,NA,0,0,0,0,0,2022-04-17
"705",16,104207008,0,1,19.3423597678917,1,517,0,19.3423597678917,116.05415860735,0,2022-04-17
"706",17,104207010,0,0,0,1,0,0,0,0,0,2022-04-17
"707",18,104207011,0,0,0,1,0,0,0,0,0,2022-04-17
"708",19,104207015,0,0,0,4,0,0,0,0,0,2022-04-17
"709",20,104207019,0,0,0,NA,0,0,0,0,0,2022-04-17
"710",21,104207021,0,0,0,NA,0,0,0,0,0,2022-04-17
"711",22,104207022,0,0,0,NA,0,0,0,0,0,2022-04-17
"712",23,104207024,0,0,0,4,0,0,0,0,0,2022-04-17
"713",24,104207014,0,0,0,NA,0,0,0,0,0,2022-04-17
"714",1,104208022,0,0,0,NA,0,0,0,0,0,2022-04-17
"715",2,104208026,0,0,0,NA,0,0,0,0,0,2022-04-17
"716",3,104208021,0,0,0,NA,0,0,0,0,0,2022-04-17
"717",4,104208025,0,0,0,NA,0,0,0,0,0,2022-04-17
"718",5,104208023,0,0,0,NA,0,0,0,0,0,2022-04-17
"719",6,104208011,0,0,0,NA,0,0,0,0,0,2022-04-17
"720",7,104208005,0,0,0,NA,0,0,0,0,0,2022-04-17
"721",8,104208017,0,0,0,NA,0,0,0,0,0,2022-04-17
"722",9,104208014,0,0,0,NA,0,0,0,0,0,2022-04-17
"723",10,104208019,0,0,0,NA,0,0,0,0,0,2022-04-17
"724",11,104208004,0,0,0,NA,0,0,0,0,0,2022-04-17
"725",12,104208028,0,0,0,NA,0,0,0,0,0,2022-04-17
"726",13,104208018,0,0,0,NA,0,0,0,0,0,2022-04-17
"727",14,104208001,0,0,0,NA,0,0,0,0,0,2022-04-17
"728",15,104208027,0,0,0,NA,0,0,0,0,0,2022-04-17
"729",16,104208010,0,0,0,NA,0,0,0,0,0,2022-04-17
"730",17,104208002,0,0,0,NA,0,0,0,0,0,2022-04-17
"731",18,104208003,0,0,0,NA,0,0,0,0,0,2022-04-17
"732",19,104208006,0,0,0,NA,0,0,0,0,0,2022-04-17
"733",20,104208007,0,0,0,NA,0,0,0,0,0,2022-04-17
"734",21,104208008,0,0,0,NA,0,0,0,0,0,2022-04-17
"735",22,104208012,0,0,0,NA,0,0,0,0,0,2022-04-17
"736",23,104208013,0,0,0,NA,0,0,0,0,0,2022-04-17
"737",24,104208015,0,0,0,NA,0,0,0,0,0,2022-04-17
"738",25,104208016,0,0,0,NA,0,0,0,0,0,2022-04-17
"739",26,104208024,0,0,0,NA,0,0,0,0,0,2022-04-17
"740",27,104208029,0,0,0,NA,0,0,0,0,0,2022-04-17
"741",28,104208030,0,0,0,NA,0,0,0,0,0,2022-04-17
"742",1,104209018,0,0,0,NA,0,0,0,0,0,2022-04-17
"743",2,104209043,0,0,0,NA,0,0,0,0,0,2022-04-17
"744",3,104209019,0,0,0,NA,0,0,0,0,0,2022-04-17
"745",4,104209027,0,0,0,NA,0,0,0,0,0,2022-04-17
"746",5,104209034,0,0,0,NA,0,0,0,0,0,2022-04-17
"747",6,104209037,0,0,0,NA,0,0,0,0,0,2022-04-17
"748",7,104209033,0,0,0,NA,0,0,0,0,0,2022-04-17
"749",8,104209029,0,0,0,NA,0,0,0,0,0,2022-04-17
"750",9,104209046,0,0,0,NA,0,0,0,0,0,2022-04-17
"751",10,104209024,0,0,0,1,0,0,0,0,0,2022-04-17
"752",11,104209042,0,0,0,NA,0,0,0,0,0,2022-04-17
"753",12,104209008,0,0,0,NA,0,0,0,0,0,2022-04-17
"754",13,104209009,0,0,0,1,0,0,0,0,0,2022-04-17
"755",14,104209036,0,0,0,NA,0,0,0,0,0,2022-04-17
"756",15,104209012,0,0,0,NA,0,0,0,0,0,2022-04-17
"757",16,104209002,0,0,0,NA,0,0,0,0,0,2022-04-17
"758",17,104209025,0,0,0,1,0,0,0,0,0,2022-04-17
"759",18,104209038,0,0,0,NA,0,0,0,0,0,2022-04-17
"760",19,104209028,0,0,0,NA,0,0,0,0,0,2022-04-17
"761",20,104209014,0,0,0,NA,0,0,0,0,0,2022-04-17
"762",21,104209035,0,0,0,NA,0,0,0,0,0,2022-04-17
"763",22,104209001,0,0,0,NA,0,0,0,0,0,2022-04-17
"764",23,104209003,0,0,0,NA,0,0,0,0,0,2022-04-17
"765",24,104209004,0,0,0,NA,0,0,0,0,0,2022-04-17
"766",25,104209005,0,0,0,NA,0,0,0,0,0,2022-04-17
"767",26,104209006,0,0,0,NA,0,0,0,0,0,2022-04-17
"768",27,104209007,0,0,0,1,0,0,0,0,0,2022-04-17
"769",28,104209010,0,0,0,NA,0,0,0,0,0,2022-04-17
"770",29,104209011,0,0,0,NA,0,0,0,0,0,2022-04-17
"771",30,104209013,0,0,0,NA,0,0,0,0,0,2022-04-17
"772",31,104209015,0,0,0,NA,0,0,0,0,0,2022-04-17
"773",32,104209016,0,0,0,NA,0,0,0,0,0,2022-04-17
"774",33,104209017,0,0,0,NA,0,0,0,0,0,2022-04-17
"775",34,104209020,0,0,0,NA,0,0,0,0,0,2022-04-17
"776",35,104209021,0,0,0,NA,0,0,0,0,0,2022-04-17
"777",36,104209022,0,0,0,NA,0,0,0,0,0,2022-04-17
"778",37,104209023,0,0,0,NA,0,0,0,0,0,2022-04-17
"779",38,104209039,0,0,0,NA,0,0,0,0,0,2022-04-17
