pop,equar,first_date,equar_date,lambdaValues,tau,beta,c,omega,theta,r,deltaA,epsT,deltaS,E0,IA0,IS0,startProjection_date,FittedTo,Convergence,fitness,distance,Geographical.Level,Geographical.Place,C0,mu,popMultiplier,area
515677,15;45;76;106;137;168;198;229;259;290;321;349;380,2020-03-17,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.95;0.537542725091367;0.599455309298664;0.706709166814133;0.660902036361852;0.722862747252344;0.922703777647707;0.583083366581763;0.823514743095773;0.578016610415504;0.75602731320853;0.402745812532733;0,5,0.434343268,0.18,0.33,0.071428571,0.08811129,0.065107651,0.00172278,0.0651076505948877;0.0754447177257908;0.0822248195766312;0.091154113781896;0.0678096876403215;0.0888995509395148;0.11711352014067;0.12816448793823;0.142164325170719;0.147818021611093;0.124399590401892;0.179885123390889,1,1,1,2021-02-01,Cumulative,0,0.998843808,89.34460689,muncity,City of bacoor,2,4.05E-05,0.75,42103000
83763,7;37;68;98;129;160;190;221;251;282;313;341;372,2020-03-25,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.93776833818811;0.885780163506739;0.756564623800241;0.450462468538177;0.514216453905623;0.839771655934932;0.885140934184631;0.61541017519275;0.771090656864922;0.606855324006054;0.845381339490681;0.476558551128991;0,5,0.434343268,0.18,0.33,0.071428571,0.08811129,0.065107651,0.00172278,0.0651076505948877;0.0754447177257908;0.0822248195766312;0.091154113781896;0.0678096876403215;0.0888995509395148;0.11711352014067;0.12816448793823;0.142164325170719;0.147818021611093;0.124399590401892;0.179885123390889,1,1,1,2021-02-01,Cumulative,0,0.999724723,8.353875131,muncity,Carmona,1,4.05E-05,0.75,42104000
88268,30;61;91;122;153;183;214;244;275;306;334;365,2020-04-01,2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.95;0.754497469064506;0.682869332856752;0.385054654676248;0.846071922508806;0.832194535883675;0.624287771286537;0.804884596982053;0.548197317174784;0.766185065811924;0.549990933247757;0,5,0.434343268,0.18,0.33,0.071428571,0.08811129,0.065107651,0.00172278,0.0651076505948877;0.0754447177257908;0.0822248195766312;0.091154113781896;0.0678096876403215;0.0888995509395148;0.11711352014067;0.12816448793823;0.142164325170719;0.147818021611093;0.124399590401892;0.179885123390889,1,6.91285466,1,2021-02-01,Cumulative,0,0.999773251,6.696640338,muncity,City of cavite,1,4.05E-05,0.75,42105000
565824,18;48;79;109;140;171;201;232;262;293;324;352;383,2020-03-14,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.949992143703792;0.395854976979628;0.811952732579271;0.812066816210595;0.274828647669691;0.939310940158512;0.534832578438653;0.889695754421604;0.683271904973943;0.707698935641909;0.617576334596053;0.630000679579926;0,5,0.434343268,0.18,0.33,0.071428571,0.08811129,0.065107651,0.00172278,0.0651076505948877;0.0754447177257908;0.0822248195766312;0.091154113781896;0.0678096876403215;0.0888995509395148;0.11711352014067;0.12816448793823;0.142164325170719;0.147818021611093;0.124399590401892;0.179885123390889,1,1,1,2021-02-01,Cumulative,0,0.999579033,53.43135251,muncity,City of dasmarinas,1,4.05E-05,0.75,42106000
19077,12;42;73;104;134;165;195;226;257;285;316,2020-05-20,2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.95;0.95;0.151439105729154;0.901576020676383;0.569364918617953;0.876959452698449;0.671963914181737;0.754861366477937;0.694728496248351;0.327108145560599;0.000130372443454115,5,0.434343268,0.18,0.33,0.071428571,0.08811129,0.065107651,0.00172278,0.0651076505948877;0.0754447177257908;0.0822248195766312;0.091154113781896;0.0678096876403215;0.0888995509395148;0.11711352014067;0.12816448793823;0.142164325170719;0.147818021611093;0.124399590401892;0.179885123390889,1,1,1,2021-02-01,Cumulative,1,0.99831389,3.023342737,muncity,General emilio aguinaldo,1,4.05E-05,0.75,42107000
269860,11;41;72;102;133;164;194;225;255;286;317;345;376,2020-03-21,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.871501373239262;0.74591638820075;0.759895098398059;0.676441181313629;0.261518008891785;0.95;0.56137717906381;0.846046710317338;0.753591893735737;0.601293383210028;0.752798405796656;0.418717662021992;0.36233131095455,5,0.434343268,0.18,0.33,0.071428571,0.08811129,0.065107651,0.00172278,0.0651076505948877;0.0754447177257908;0.0822248195766312;0.091154113781896;0.0678096876403215;0.0888995509395148;0.11711352014067;0.12816448793823;0.142164325170719;0.147818021611093;0.124399590401892;0.179885123390889,1,1,1,2021-02-01,Cumulative,1,0.999759985,27.94674441,muncity,City of general trias,1,4.05E-05,0.75,42108000
346684,23;53;84;114;145;176;206;237;267;298;329;357;388,2020-03-09,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.949999746857581;0.533595803115632;0.671100542120696;0.69445671950573;0.600610644783753;0.716707452545972;0.893997706010648;0.594808114794896;0.904274163249205;0.420740553996185;0.800020205113271;0.421044580283869;0,5,0.434343268,0.18,0.33,0.071428571,0.08811129,0.065107651,0.00172278,0.0651076505948877;0.0754447177257908;0.0822248195766312;0.091154113781896;0.0678096876403215;0.0888995509395148;0.11711352014067;0.12816448793823;0.142164325170719;0.147818021611093;0.124399590401892;0.179885123390889,1,1,1,2021-02-01,Cumulative,1,0.998669335,78.11299071,muncity,City of imus,1,4.05E-05,0.75,42109000
56321,8;38;69;99;130;161;191;222;252;283;314;342;373,2020-03-24,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.948439592532165;0.95;0.95;0.464895414420468;0.079155068562814;0.91784155480245;0.70280112282907;0.711376089691402;0.95;0.31928069674433;0.541171510448936;0.730920469900765;0,5,0.434343268,0.18,0.33,0.071428571,0.08811129,0.065107651,0.00172278,0.0651076505948877;0.0754447177257908;0.0822248195766312;0.091154113781896;0.0678096876403215;0.0888995509395148;0.11711352014067;0.12816448793823;0.142164325170719;0.147818021611093;0.124399590401892;0.179885123390889,1,1,1,2021-02-01,Cumulative,52,0.999786838,3.658094301,muncity,Indang,1,4.05E-05,0.75,42110000
71664,22;53;83;114;145;175;206;236;267;298;326;357,2020-04-09,2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.946708753284139;0.845116765807839;0.563429316981314;0.431382268471259;0.72119299032361;0.660568502835532;0.95;0.580264021498999;0.655510015048599;0.724316450650414;0.564677122195899;0,5,0.434343268,0.18,0.33,0.071428571,0.08811129,0.065107651,0.00172278,0.0651076505948877;0.0754447177257908;0.0822248195766312;0.091154113781896;0.0678096876403215;0.0888995509395148;0.11711352014067;0.12816448793823;0.142164325170719;0.147818021611093;0.124399590401892;0.179885123390889,1,1,1,2021-02-01,Cumulative,0,0.997697595,25.86158473,muncity,Kawit,2,4.05E-05,0.75,42111000
19511,5;36;66;97;127;158;189;217;248,2020-07-27,2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.923923776931416;0.540149614826622;0.762728023927303;0.842198934990019;0.696363632570736;0.715928638796492;0.830006812338695;0.0311668766317523;0.347187631470144,5,0.434343268,0.18,0.33,0.071428571,0.08811129,0.065107651,0.00172278,0.0651076505948877;0.0754447177257908;0.0822248195766312;0.091154113781896;0.0678096876403215;0.0888995509395148;0.11711352014067;0.12816448793823;0.142164325170719;0.147818021611093;0.124399590401892;0.179885123390889,1,1,1,2021-02-01,Cumulative,1,0.992464402,3.855445381,muncity,Magallanes,1,4.05E-05,0.75,42112000
32386,4;34;65;95;126;157;187;218;248;279;310;338;369,2020-03-28,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.949999319567768;0.95;0.903913728852412;0.537221106345663;0.44620347619693;0.82186991040757;0.792027156443025;0.533230914169674;0.896902895476082;0.669362956986603;0.64396559467181;0.373042228747743;0.922962387762081,5,0.434343268,0.18,0.33,0.071428571,0.08811129,0.065107651,0.00172278,0.0651076505948877;0.0754447177257908;0.0822248195766312;0.091154113781896;0.0678096876403215;0.0888995509395148;0.11711352014067;0.12816448793823;0.142164325170719;0.147818021611093;0.124399590401892;0.179885123390889,1,1,1,2021-02-01,Cumulative,0,0.999599496,1.940931877,muncity,Maragondon,1,4.05E-05,0.75,42113000
27070,2;32;63;93;124;155;185;216;246;277;308;336;367,2020-03-30,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.947552262811553;0.95;0.94989748125883;0.716906853852966;0.623087828172627;0.543917199783357;0.677154524085818;0.95;0.633011144388347;0.651092873264912;0.789590429401435;0;0,5,0.434343268,0.18,0.33,0.071428571,0.08811129,0.065107651,0.00172278,0.0651076505948877;0.0754447177257908;0.0822248195766312;0.091154113781896;0.0678096876403215;0.0888995509395148;0.11711352014067;0.12816448793823;0.142164325170719;0.147818021611093;0.124399590401892;0.179885123390889,1,1,1,2021-02-01,Cumulative,0,0.995611093,1.946412008,muncity,Mendez (mendez-nunez),1,4.05E-05,0.75,42114000
95694,9;39;70;100;131;162;192;223;253;284;315;343;374,2020-03-23,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.912353767196733;0.893965747877256;0.799773195023427;0.732365646231415;0.316933549661832;0.85386868637557;0.594947081042558;0.867572199044796;0.615530849036999;0.812441762541064;0.545580084608936;0.602474337432251;0.260930266958244,5,0.434343268,0.18,0.33,0.071428571,0.08811129,0.065107651,0.00172278,0.0651076505948877;0.0754447177257908;0.0822248195766312;0.091154113781896;0.0678096876403215;0.0888995509395148;0.11711352014067;0.12816448793823;0.142164325170719;0.147818021611093;0.124399590401892;0.179885123390889,1,1,1,2021-02-01,Cumulative,1,0.999542069,6.148921494,muncity,Naic,2,4.05E-05,0.75,42115000
39362,1;31;62;92;123;154;184;215;245;276;307;335;366,2020-03-31,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.000715712541720747;0.95;0.765202523579528;0.613505134512829;0.488557776589469;0.812648885094931;0.732991658517375;0.757686009514427;0.733525779915091;0.745906912810019;0.474901046746013;0.828378490328021;0,5,0.434343268,0.18,0.33,0.071428571,0.08811129,0.065107651,0.00172278,0.0651076505948877;0.0754447177257908;0.0822248195766312;0.091154113781896;0.0678096876403215;0.0888995509395148;0.11711352014067;0.12816448793823;0.142164325170719;0.147818021611093;0.124399590401892;0.179885123390889,1,1,1,2021-02-01,Cumulative,1,0.999674579,3.582815375,muncity,Noveleta,1,4.05E-05,0.75,42116000
95052,11;41;72;102;133;164;194;225;255;286;317;345;376,2020-03-21,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.949999986562979;0.822070147234742;0.738689916575608;0.669229317250764;0.661039486525742;0.76625476537645;0.683629712962799;0.817139895524913;0.698660709758473;0.737027370383987;0.674634342946045;0.50074109766548;0.213776786675541,5,0.434343268,0.18,0.33,0.071428571,0.08811129,0.065107651,0.00172278,0.0651076505948877;0.0754447177257908;0.0822248195766312;0.091154113781896;0.0678096876403215;0.0888995509395148;0.11711352014067;0.12816448793823;0.142164325170719;0.147818021611093;0.124399590401892;0.179885123390889,1,1,1,2021-02-01,Cumulative,1,0.999504721,5.242246755,muncity,Rosario,1,4.05E-05,0.75,42117000
213004,17;47;78;108;139;170;200;231;261;292;323;351;382,2020-03-15,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.95;0.795531570515166;0.739319493512601;0.564135530105594;0.531856386563668;0.767583201744086;0.696994588849501;0.919083275772613;0.562161028453472;0.745065684094448;0.649156087560953;0.602600303874248;0,5,0.434343268,0.18,0.33,0.071428571,0.08811129,0.065107651,0.00172278,0.0651076505948877;0.0754447177257908;0.0822248195766312;0.091154113781896;0.0678096876403215;0.0888995509395148;0.11711352014067;0.12816448793823;0.142164325170719;0.147818021611093;0.124399590401892;0.179885123390889,1,1,1,2021-02-01,Cumulative,1,0.9994307,21.50061993,muncity,Silang,1,4.05E-05,0.75,42118000
61112,15;46;76;107;138;168;199;229;260;291;319;350,2020-04-16,2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.95;0.945395530123409;0.509013039648544;0.365987749134538;0.861673429852142;0.814229445401892;0.588837809680901;0.878602458321443;0.502072731255456;0.735714492880311;0.383109189203906;0,5,0.434343268,0.18,0.33,0.071428571,0.08811129,0.065107651,0.00172278,0.0651076505948877;0.0754447177257908;0.0822248195766312;0.091154113781896;0.0678096876403215;0.0888995509395148;0.11711352014067;0.12816448793823;0.142164325170719;0.147818021611093;0.124399590401892;0.179885123390889,1,1,1,2021-02-01,Cumulative,1,0.99831068,7.177180669,muncity,City of tagaytay,1,4.05E-05,0.75,42119000
194201,14;44;75;105;136;167;197;228;258;289;320;348;379,2020-03-18,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.937502470599043;0.71793376964868;0.698026167144712;0.622328265392438;0.683238082532166;0.747831335781392;0.758961928005341;0.685572864511324;0.850400043127112;0.610850787703791;0.669532051042778;0.63001353515441;0,5,0.434343268,0.18,0.33,0.071428571,0.08811129,0.065107651,0.00172278,0.0651076505948877;0.0754447177257908;0.0822248195766312;0.091154113781896;0.0678096876403215;0.0888995509395148;0.11711352014067;0.12816448793823;0.142164325170719;0.147818021611093;0.124399590401892;0.179885123390889,1,1,1,2021-02-01,Cumulative,0,0.999610546,17.33063618,muncity,Tanza,1,4.05E-05,0.75,42120000
19882,30;61;91;122;153;183;214;244;275;306;334;365,2020-04-01,2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.943285703442931;0.800460641309147;0.759024073768132;0.656671356295689;0.672693267329724;0.748627088976402;0.721978692353876;0.95;0.199482727036875;0.725970162434612;0.863780560431924;0.93948422349745,5,0.434343268,0.18,0.33,0.071428571,0.08811129,0.065107651,0.00172278,0.0651076505948877;0.0754447177257908;0.0822248195766312;0.091154113781896;0.0678096876403215;0.0888995509395148;0.11711352014067;0.12816448793823;0.142164325170719;0.147818021611093;0.124399590401892;0.179885123390889,1,1,1,2021-02-01,Cumulative,52,0.998564687,1.885219853,muncity,Ternate,1,4.05E-05,0.75,42121000
133694,25;56;86;117;148;178;209;239;270;301;329;360,2020-04-06,2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.949244709903417;0.720041565927557;0.59800497023178;0.280356138474511;0.95;0.695600462886246;0.78741963025841;0.78015235089111;0.539165277514681;0.660655266691409;0.637916892380084;0,5,0.434343268,0.18,0.33,0.071428571,0.08811129,0.065107651,0.00172278,0.0651076505948877;0.0754447177257908;0.0822248195766312;0.091154113781896;0.0678096876403215;0.0888995509395148;0.11711352014067;0.12816448793823;0.142164325170719;0.147818021611093;0.124399590401892;0.179885123390889,1,1,1,2021-02-01,Cumulative,1,0.999747393,9.007667557,muncity,City of trece martires ,1,4.05E-05,0.75,42122000
133206,29;60;90;121;152;182;213;243;274;305;333;364,2020-04-02,2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.893453663014194;0.721607167988137;0.575622564529103;0.548467480789108;0.748787751423203;0.867607524886898;0.630643708613483;0.865761091025378;0.541285345784475;0.713380805390047;0.697798836246671;0.00928503449093859,5,0.434343268,0.18,0.33,0.071428571,0.08811129,0.065107651,0.00172278,0.0651076505948877;0.0754447177257908;0.0822248195766312;0.091154113781896;0.0678096876403215;0.0888995509395148;0.11711352014067;0.12816448793823;0.142164325170719;0.147818021611093;0.124399590401892;0.179885123390889,1,1,1,2021-02-01,Cumulative,1,0.999429779,12.77934734,muncity,Gen. mariano alvarez,1,4.05E-05,0.75,42123000
39544,29;60;90;121;152;182;213;243;274;305;333;364,2020-04-02,2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.934944949080179;0.862754780375636;0.512692898135596;0.589231771730302;0.752868038751917;0.775681370438623;0.826126237380333;0.480275536219109;0.95;0.418696071825343;0.699808685392106;0.000211823959665416,5,0.434343268,0.18,0.33,0.071428571,0.08811129,0.065107651,0.00172278,0.0651076505948877;0.0754447177257908;0.0822248195766312;0.091154113781896;0.0678096876403215;0.0888995509395148;0.11711352014067;0.12816448793823;0.142164325170719;0.147818021611093;0.124399590401892;0.179885123390889,1,1,1,2021-02-01,Cumulative,0,0.99958764,2.674707921,muncity,Alaminos,1,4.05E-05,0.75,43401000
51346,30;61;91;122;153;183;214;244;275;306;334;365,2020-04-01,2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.783979885880917;0.816037427320506;0.766497719613215;0.598392287110963;0.699777679949197;0.839239410395862;0.655398961370038;0.849826666281799;0.531589476614863;0.697760481292599;0.607476300606467;8.49943257743861e-05,5,0.434343268,0.18,0.33,0.071428571,0.08811129,0.065107651,0.00172278,0.0651076505948877;0.0754447177257908;0.0822248195766312;0.091154113781896;0.0678096876403215;0.0888995509395148;0.11711352014067;0.12816448793823;0.142164325170719;0.147818021611093;0.124399590401892;0.179885123390889,1,1,1,2021-02-01,Cumulative,0,0.998999132,5.530931187,muncity,Bay,1,4.05E-05,0.75,43402000
275169,8;38;69;99;130;161;191;222;252;283;314;342;373,2020-03-24,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.95;0.95;0.554124935823125;0.529148169607291;0.605120064250724;0.901865430682831;0.822239931478464;0.745893304790756;0.758340819828749;0.525823796096898;0.838283600002442;0.438290562809382;0,5,0.434343268,0.18,0.33,0.071428571,0.08811129,0.065107651,0.00172278,0.0651076505948877;0.0754447177257908;0.0822248195766312;0.091154113781896;0.0678096876403215;0.0888995509395148;0.11711352014067;0.12816448793823;0.142164325170719;0.147818021611093;0.124399590401892;0.179885123390889,1,19.96632335,1,2021-02-01,Cumulative,1,0.999935617,13.5396449,muncity,City of binan,1,4.05E-05,0.75,43403000
255105,10;40;71;101;132;163;193;224;254;285;316;344;375,2020-03-22,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.949993150271911;0.756812274366151;0.725541568621877;0.535421252432649;0.475915766965658;0.769396823568782;0.932331567525127;0.628191681434429;0.865605911864466;0.528367090994901;0.75622339378914;0.516874981450109;0.00104027745898205,5,0.434343268,0.18,0.33,0.071428571,0.08811129,0.065107651,0.00172278,0.0651076505948877;0.0754447177257908;0.0822248195766312;0.091154113781896;0.0678096876403215;0.0888995509395148;0.11711352014067;0.12816448793823;0.142164325170719;0.147818021611093;0.124399590401892;0.179885123390889,1,1,1,2021-02-01,Cumulative,1,0.999540686,37.62010208,muncity,City of cabuyao,1,4.05E-05,0.75,43404000
